('( cover ( merge_ct ( <EXP> ) ) ( identity ( connect ( RIGHT ) ( UNITY ) ) ) )', 'vsplit')
('( cover ( lefthalf ( bottomhalf ( <EXP> ) ) ) ( <HOLE> ) )', 'var0')
('( cover ( lefthalf ( bottomhalf ( <HOLE> ) ) ) ( <EXP> ) )', 'remove_cf')
('( dedupe_ti ( crop ( hconcat ( <EXP> ) ( var0 ) ) ( ORIGIN ) ( astuple ( TEN ) ( EIGHT ) ) ) )', 'var0')
('( <EXP> )', 'first_cf')
('( underfill ( first_ct ( <HOLE> ) ) ( minimum ( initset ( <EXP> ) ) ) ( dneighbors ( ORIGIN ) ) )', 'THREE')
('( underfill ( first_ct ( <EXP> ) ) ( minimum ( initset ( <HOLE> ) ) ) ( dneighbors ( ORIGIN ) ) )', 'hsplit')
('( leastcommon_ct ( repeat ( <EXP> ) ( THREE ) ) )', 'compress')
('( <EXP> )', 'downscale')
('( <EXP> )', 'replace')
('( remove_ct ( compose ( interval ( NINE ) ( EIGHT ) ) ( subtract_ni ( FIVE ) ) ( <HOLE> ) ) ( identity ( tophalf ( <EXP> ) ) ) )', 'var0')
('( remove_ct ( compose ( interval ( NINE ) ( EIGHT ) ) ( subtract_ni ( FIVE ) ) ( <EXP> ) ) ( identity ( tophalf ( <HOLE> ) ) ) )', 'THREE')
('( <EXP> )', 'rot270')
('( rot180 ( remove_ct ( <EXP> ) ( identity ( var0 ) ) ) )', 'first_ct')
('( rot270 ( paint ( <HOLE> ) ( <EXP> ) ) )', 'asobject')
('( rot270 ( paint ( <EXP> ) ( <HOLE> ) ) )', 'lefthalf')
('( rot180 ( remove_ct ( leastcommon_ct ( var0 ) ) ( downscale ( <EXP> ) ( THREE ) ) ) )', 'var0')
('( <EXP> )', 'mostcommon_ct')
('( <EXP> )', 'remove_ct')
('( <EXP> )', 'underfill')
('( last_cf ( initset ( <EXP> ) ) )', 'hconcat')
('( <EXP> )', 'tophalf')
('( <EXP> )', 'last_ct')
('( last_ct ( <EXP> ) )', 'hsplit')
('( vconcat ( var0 ) ( crop ( rot270 ( <EXP> ) ) ( <HOLE> ) ( <HOLE> ) ) )', 'var0')
('( vconcat ( var0 ) ( crop ( rot270 ( <HOLE> ) ) ( <EXP> ) ( <HOLE> ) ) )', 'astuple')
('( vconcat ( var0 ) ( crop ( rot270 ( <HOLE> ) ) ( <HOLE> ) ( <EXP> ) ) )', 'subtract_nit')
('( cellwise ( dedupe_ti ( replace ( var0 ) ( <EXP> ) ( FOUR ) ) ) ( cellwise ( <HOLE> ) ( <HOLE> ) ( <HOLE> ) ) ( <HOLE> ) )', 'THREE')
('( cellwise ( dedupe_ti ( replace ( var0 ) ( <HOLE> ) ( FOUR ) ) ) ( cellwise ( <HOLE> ) ( <HOLE> ) ( <HOLE> ) ) ( <EXP> ) )', 'NEG_TWO')
('( cellwise ( dedupe_ti ( replace ( var0 ) ( <HOLE> ) ( FOUR ) ) ) ( cellwise ( <EXP> ) ( <HOLE> ) ( <HOLE> ) ) ( <HOLE> ) )', 'dedupe_ti')
('( cellwise ( dedupe_ti ( replace ( var0 ) ( <HOLE> ) ( FOUR ) ) ) ( cellwise ( <HOLE> ) ( <EXP> ) ( <HOLE> ) ) ( <HOLE> ) )', 'identity')
('( cellwise ( dedupe_ti ( replace ( var0 ) ( <HOLE> ) ( FOUR ) ) ) ( cellwise ( <HOLE> ) ( <HOLE> ) ( <EXP> ) ) ( <HOLE> ) )', 'identity')
('( last_cf ( initset ( <EXP> ) ) )', 'vconcat')
('( last_ct ( totuple ( <EXP> ) ) )', 'initset')
('( <EXP> )', 'rot180')
('( fill ( <HOLE> ) ( mostcolor ( <HOLE> ) ) ( <EXP> ) )', 'identity')
('( fill ( <HOLE> ) ( mostcolor ( <EXP> ) ) ( <HOLE> ) )', 'identity')
('( fill ( <EXP> ) ( mostcolor ( <HOLE> ) ) ( <HOLE> ) )', 'compress')
('( first_cf ( initset ( <EXP> ) ) )', 'hconcat')
('( <EXP> )', 'switch')
('( first_ct ( <EXP> ) )', 'totuple')
('( <EXP> )', 'replace')
('( replace ( <HOLE> ) ( <EXP> ) ( size_cf ( asobject ( var0 ) ) ) )', 'invert_ni')
('( replace ( <EXP> ) ( <HOLE> ) ( size_cf ( asobject ( var0 ) ) ) )', 'mostcommon_ct')
('( cellwise ( <EXP> ) ( <HOLE> ) ( <HOLE> ) )', 'first_ct')
('( cellwise ( <HOLE> ) ( <EXP> ) ( <HOLE> ) )', 'cover')
('( cellwise ( <HOLE> ) ( <HOLE> ) ( <EXP> ) )', 'lbind_3')
('( cover ( <EXP> ) ( shift ( <HOLE> ) ( <HOLE> ) ) )', 'replace')
('( cover ( <HOLE> ) ( shift ( <HOLE> ) ( <EXP> ) ) )', 'decrement_nit')
('( cover ( <HOLE> ) ( shift ( <EXP> ) ( <HOLE> ) ) )', 'hfrontier')
('( <EXP> )', 'last_cf')
('( replace ( <HOLE> ) ( <HOLE> ) ( lbind_2 branch ( equality ( var0 ) ( <HOLE> ) ) ( identity ( FIVE ) ) ( <EXP> ) ) )', 'halve_ni')
('( replace ( <HOLE> ) ( <HOLE> ) ( lbind_2 branch ( equality ( var0 ) ( <EXP> ) ) ( identity ( FIVE ) ) ( <HOLE> ) ) )', 'var0')
('( replace ( <HOLE> ) ( <EXP> ) ( lbind_2 branch ( equality ( var0 ) ( <HOLE> ) ) ( identity ( FIVE ) ) ( <HOLE> ) ) )', 'valmax_ct')
('( replace ( <EXP> ) ( <HOLE> ) ( lbind_2 branch ( equality ( var0 ) ( <HOLE> ) ) ( identity ( FIVE ) ) ( <HOLE> ) ) )', 'rot270')
('( move ( <HOLE> ) ( toobject ( <HOLE> ) ( <HOLE> ) ) ( <EXP> ) )', 'subtract_nit')
('( move ( <HOLE> ) ( toobject ( <HOLE> ) ( <EXP> ) ) ( <HOLE> ) )', 'vupscale')
('( move ( <EXP> ) ( toobject ( <HOLE> ) ( <HOLE> ) ) ( <HOLE> ) )', 'identity')
('( move ( <HOLE> ) ( toobject ( <EXP> ) ( <HOLE> ) ) ( <HOLE> ) )', 'vfrontier')
('( first_ct ( totuple ( <EXP> ) ) )', 'initset')
('( <EXP> )', 'lefthalf')
('( first_cf ( initset ( <EXP> ) ) )', 'switch')
('( <EXP> )', 'hupscale')
('( <EXP> )', 'repeat')
('( vconcat ( <HOLE> ) ( <EXP> ) )', 'repeat')
('( vconcat ( <EXP> ) ( <HOLE> ) )', 'hupscale')
('( dedupe_ti ( hconcat ( righthalf ( <EXP> ) ) ( rot180 ( var0 ) ) ) )', 'var0')
('( vupscale ( lefthalf ( switch ( <HOLE> ) ( FOUR ) ( <EXP> ) ) ) ( size_cf ( frontiers ( var0 ) ) ) )', 'ONE')
('( vupscale ( lefthalf ( switch ( <EXP> ) ( FOUR ) ( <HOLE> ) ) ) ( size_cf ( frontiers ( var0 ) ) ) )', 'var0')
('( switch ( first_ct ( repeat ( var0 ) ( <HOLE> ) ) ) ( NINE ) ( leftmost ( <EXP> ) ) )', 'asobject')
('( switch ( first_ct ( repeat ( var0 ) ( <EXP> ) ) ) ( NINE ) ( leftmost ( <HOLE> ) ) )', 'NINE')
('( underfill ( cover ( <HOLE> ) ( dneighbors ( <HOLE> ) ) ) ( <EXP> ) ( <HOLE> ) )', 'SEVEN')
('( underfill ( cover ( <EXP> ) ( dneighbors ( <HOLE> ) ) ) ( <HOLE> ) ( <HOLE> ) )', 'bottomhalf')
('( underfill ( cover ( <HOLE> ) ( dneighbors ( <HOLE> ) ) ) ( <HOLE> ) ( <EXP> ) )', 'asobject')
('( underfill ( cover ( <HOLE> ) ( dneighbors ( <EXP> ) ) ) ( <HOLE> ) ( <HOLE> ) )', 'TWO_BY_ZERO')
('( <EXP> )', 'cellwise')
('( <EXP> )', 'rot180')
('( paint ( pair ( <EXP> ) ( <HOLE> ) ) ( <HOLE> ) )', 'leastcommon_ct')
('( paint ( pair ( <HOLE> ) ( <EXP> ) ) ( <HOLE> ) )', 'repeat')
('( paint ( pair ( <HOLE> ) ( <HOLE> ) ) ( <EXP> ) )', 'identity')
('( underpaint ( trim ( var0 ) ) ( asobject ( <EXP> ) ) )', 'canvas')
('( move ( underfill ( <HOLE> ) ( <HOLE> ) ( shoot ( DOWN_LEFT ) ( <HOLE> ) ) ) ( <EXP> ) ( halve_nit ( <HOLE> ) ) )', 'identity')
('( move ( underfill ( <HOLE> ) ( <HOLE> ) ( shoot ( DOWN_LEFT ) ( <EXP> ) ) ) ( <HOLE> ) ( halve_nit ( <HOLE> ) ) )', 'UP')
('( move ( underfill ( <HOLE> ) ( <EXP> ) ( shoot ( DOWN_LEFT ) ( <HOLE> ) ) ) ( <HOLE> ) ( halve_nit ( <HOLE> ) ) )', 'THREE')
('( move ( underfill ( <HOLE> ) ( <HOLE> ) ( shoot ( DOWN_LEFT ) ( <HOLE> ) ) ) ( <HOLE> ) ( halve_nit ( <EXP> ) ) )', 'tojvec')
('( move ( underfill ( <EXP> ) ( <HOLE> ) ( shoot ( DOWN_LEFT ) ( <HOLE> ) ) ) ( <HOLE> ) ( halve_nit ( <HOLE> ) ) )', 'downscale')
('( first_cf ( initset ( <EXP> ) ) )', 'rot90')
('( rot90 ( tophalf ( replace ( <EXP> ) ( FIVE ) ( SEVEN ) ) ) )', 'var0')
('( rot270 ( bottomhalf ( <EXP> ) ) )', 'vupscale')
('( last_cf ( initset ( <EXP> ) ) )', 'replace')
('( rot90 ( rot90 ( vconcat ( var0 ) ( <EXP> ) ) ) )', 'var0')
('( first_ct ( <EXP> ) )', 'identity')
('( merge_ct ( <EXP> ) )', 'repeat')
('( <EXP> )', 'hconcat')
('( lefthalf ( <EXP> ) )', 'trim')
('( <EXP> )', 'hupscale')
('( <EXP> )', 'tophalf')
('( <EXP> )', 'vconcat')
('( trim ( cover ( <EXP> ) ( asobject ( var0 ) ) ) )', 'dedupe_ti')
('( tophalf ( switch ( compress ( <EXP> ) ) ( ZERO ) ( EIGHT ) ) )', 'var0')
('( cellwise ( <HOLE> ) ( <EXP> ) ( <HOLE> ) )', 'cover')
('( cellwise ( <EXP> ) ( <HOLE> ) ( <HOLE> ) )', 'downscale')
('( cellwise ( <HOLE> ) ( <HOLE> ) ( <EXP> ) )', 'lbind_2')
('( merge_ct ( totuple ( <EXP> ) ) )', 'initset')
('( <EXP> )', 'replace')
('( <EXP> )', 'leastcommon_ct')
('( compress ( remove_ct ( leastcommon_ct ( var0 ) ) ( <EXP> ) ) )', 'tophalf')
('( last_cf ( <EXP> ) )', 'initset')
('( <EXP> )', 'hconcat')
('( <EXP> )', 'move')
('( leastcommon_ct ( hsplit ( rot180 ( var0 ) ) ( <EXP> ) ) )', 'SEVEN')
('( vconcat ( underpaint ( trim ( var0 ) ) ( asobject ( <HOLE> ) ) ) ( dedupe_ti ( trim ( <EXP> ) ) ) )', 'var0')
('( vconcat ( underpaint ( trim ( var0 ) ) ( asobject ( <EXP> ) ) ) ( dedupe_ti ( trim ( <HOLE> ) ) ) )', 'var0')
('( paint ( cover ( downscale ( <HOLE> ) ( <EXP> ) ) ( initset ( LEFT ) ) ) ( <HOLE> ) )', 'SIX')
('( paint ( cover ( downscale ( <HOLE> ) ( <HOLE> ) ) ( initset ( LEFT ) ) ) ( <EXP> ) )', 'asobject')
('( paint ( cover ( downscale ( <EXP> ) ( <HOLE> ) ) ( initset ( LEFT ) ) ) ( <HOLE> ) )', 'var0')
('( mostcommon_ct ( hsplit ( <HOLE> ) ( <EXP> ) ) )', 'TWO')
('( mostcommon_ct ( hsplit ( <EXP> ) ( <HOLE> ) ) )', 'righthalf')
('( cover ( identity ( <EXP> ) ) ( recolor ( TEN ) ( <HOLE> ) ) )', 'trim')
('( cover ( identity ( <HOLE> ) ) ( recolor ( TEN ) ( <EXP> ) ) )', 'hfrontier')
('( subgrid ( box ( ofcolor ( var0 ) ( <EXP> ) ) ) ( underfill ( dedupe_ti ( var0 ) ) ( decrement_ni ( <HOLE> ) ) ( asindices ( var0 ) ) ) )', 'THREE')
('( subgrid ( box ( ofcolor ( var0 ) ( <HOLE> ) ) ) ( underfill ( dedupe_ti ( var0 ) ) ( decrement_ni ( <EXP> ) ) ( asindices ( var0 ) ) ) )', 'SEVEN')
('( underpaint ( rot180 ( <EXP> ) ) ( <HOLE> ) )', 'hconcat')
('( underpaint ( rot180 ( <HOLE> ) ) ( <EXP> ) )', 'recolor')
('( compress ( righthalf ( <EXP> ) ) )', 'hupscale')
('( hconcat ( switch ( <EXP> ) ( double_ni ( THREE ) ) ( <HOLE> ) ) ( <HOLE> ) )', 'trim')
('( hconcat ( switch ( <HOLE> ) ( double_ni ( THREE ) ) ( <EXP> ) ) ( <HOLE> ) )', 'ONE')
('( hconcat ( switch ( <HOLE> ) ( double_ni ( THREE ) ) ( <HOLE> ) ) ( <EXP> ) )', 'compress')
('( first_cf ( initset ( <EXP> ) ) )', 'hupscale')
('( replace ( <HOLE> ) ( <HOLE> ) ( branch ( positive ( ZERO ) ) ( identity ( <HOLE> ) ) ( add_ni ( <EXP> ) ( <HOLE> ) ) ) )', 'THREE')
('( replace ( <HOLE> ) ( <EXP> ) ( branch ( positive ( ZERO ) ) ( identity ( <HOLE> ) ) ( add_ni ( <HOLE> ) ( <HOLE> ) ) ) )', 'size_cf')
('( replace ( <HOLE> ) ( <HOLE> ) ( branch ( positive ( ZERO ) ) ( identity ( <HOLE> ) ) ( add_ni ( <HOLE> ) ( <EXP> ) ) ) )', 'THREE')
('( replace ( <HOLE> ) ( <HOLE> ) ( branch ( positive ( ZERO ) ) ( identity ( <EXP> ) ) ( add_ni ( <HOLE> ) ( <HOLE> ) ) ) )', 'FIVE')
('( replace ( <EXP> ) ( <HOLE> ) ( branch ( positive ( ZERO ) ) ( identity ( <HOLE> ) ) ( add_ni ( <HOLE> ) ( <HOLE> ) ) ) )', 'rot180')
('( vconcat ( rot270 ( <EXP> ) ) ( <HOLE> ) )', 'vupscale')
('( vconcat ( rot270 ( <HOLE> ) ) ( <EXP> ) )', 'subgrid')
('( <EXP> )', 'vconcat')
('( mostcommon_ct ( <EXP> ) )', 'repeat')
('( dedupe_ti ( <EXP> ) )', 'rot90')
('( compress ( rot90 ( <EXP> ) ) )', 'tophalf')
('( lefthalf ( bottomhalf ( downscale ( <EXP> ) ( NEG_TWO ) ) ) )', 'var0')
('( paint ( underpaint ( cellwise ( var0 ) ( var0 ) ( EIGHT ) ) ( <HOLE> ) ) ( toobject ( <EXP> ) ( <HOLE> ) ) )', 'asindices')
('( paint ( underpaint ( cellwise ( var0 ) ( var0 ) ( EIGHT ) ) ( <EXP> ) ) ( toobject ( <HOLE> ) ( <HOLE> ) ) )', 'asobject')
('( paint ( underpaint ( cellwise ( var0 ) ( var0 ) ( EIGHT ) ) ( <HOLE> ) ) ( toobject ( <HOLE> ) ( <EXP> ) ) )', 'bottomhalf')
('( last_cf ( <EXP> ) )', 'initset')
('( rot90 ( vupscale ( cellwise ( var0 ) ( var0 ) ( THREE ) ) ( size_ct ( <EXP> ) ) ) )', 'var0')
('( <EXP> )', 'paint')
('( <EXP> )', 'bottomhalf')
('( remove_ct ( leastcommon_ct ( vconcat ( var0 ) ( var0 ) ) ) ( <EXP> ) )', 'repeat')
('( first_ct ( <EXP> ) )', 'hsplit')
('( vconcat ( rot270 ( rot270 ( <HOLE> ) ) ) ( move ( <EXP> ) ( asobject ( var0 ) ) ( double_nit ( THREE_BY_THREE ) ) ) )', 'var0')
('( vconcat ( rot270 ( rot270 ( <EXP> ) ) ) ( move ( <HOLE> ) ( asobject ( var0 ) ) ( double_nit ( THREE_BY_THREE ) ) ) )', 'var0')
('( <EXP> )', 'leastcommon_ct')
('( <EXP> )', 'subgrid')
('( first_ct ( repeat ( righthalf ( var0 ) ) ( branch ( <EXP> ) ( <HOLE> ) ( SIX ) ) ) )', 'T')
('( first_ct ( repeat ( righthalf ( var0 ) ) ( branch ( <HOLE> ) ( <EXP> ) ( SIX ) ) ) )', 'SIX')
('( remove_ct ( order_ct ( repeat ( <HOLE> ) ( <EXP> ) ) ( add_ni ( EIGHT ) ) ) ( compress ( <HOLE> ) ) )', 'FOUR')
('( remove_ct ( order_ct ( repeat ( <EXP> ) ( <HOLE> ) ) ( add_ni ( EIGHT ) ) ) ( compress ( <HOLE> ) ) )', 'NEG_ONE')
('( remove_ct ( order_ct ( repeat ( <HOLE> ) ( <HOLE> ) ) ( add_ni ( EIGHT ) ) ) ( compress ( <EXP> ) ) )', 'righthalf')
('( fill ( pair ( first_ct ( <HOLE> ) ) ( interval ( NEG_TWO ) ( NINE ) ( <HOLE> ) ) ) ( leastcolor ( tophalf ( var0 ) ) ) ( <EXP> ) )', 'hfrontier')
('( fill ( pair ( first_ct ( <HOLE> ) ) ( interval ( NEG_TWO ) ( NINE ) ( <EXP> ) ) ) ( leastcolor ( tophalf ( var0 ) ) ) ( <HOLE> ) )', 'SEVEN')
('( fill ( pair ( first_ct ( <EXP> ) ) ( interval ( NEG_TWO ) ( NINE ) ( <HOLE> ) ) ) ( leastcolor ( tophalf ( var0 ) ) ) ( <HOLE> ) )', 'var0')
('( <EXP> )', 'last_ct')
('( <EXP> )', 'underpaint')
('( cover ( downscale ( tophalf ( var0 ) ) ( EIGHT ) ) ( remove_cf ( LEFT ) ( <EXP> ) ) )', 'asindices')
('( downscale ( rot90 ( <EXP> ) ) ( multiply_ni ( TEN ) ( <HOLE> ) ) )', 'switch')
('( downscale ( rot90 ( <HOLE> ) ) ( multiply_ni ( TEN ) ( <EXP> ) ) )', 'halve_ni')
('( fill ( downscale ( compress ( <HOLE> ) ) ( <HOLE> ) ) ( <EXP> ) ( toobject ( <HOLE> ) ( hupscale ( <HOLE> ) ( <HOLE> ) ) ) )', 'color')
('( fill ( downscale ( compress ( <HOLE> ) ) ( <EXP> ) ) ( <HOLE> ) ( toobject ( <HOLE> ) ( hupscale ( <HOLE> ) ( <HOLE> ) ) ) )', 'subtract_ni')
('( fill ( downscale ( compress ( <EXP> ) ) ( <HOLE> ) ) ( <HOLE> ) ( toobject ( <HOLE> ) ( hupscale ( <HOLE> ) ( <HOLE> ) ) ) )', 'var0')
('( fill ( downscale ( compress ( <HOLE> ) ) ( <HOLE> ) ) ( <HOLE> ) ( toobject ( <HOLE> ) ( hupscale ( <EXP> ) ( <HOLE> ) ) ) )', 'var0')
('( fill ( downscale ( compress ( <HOLE> ) ) ( <HOLE> ) ) ( <HOLE> ) ( toobject ( <HOLE> ) ( hupscale ( <HOLE> ) ( <EXP> ) ) ) )', 'SIX')
('( fill ( downscale ( compress ( <HOLE> ) ) ( <HOLE> ) ) ( <HOLE> ) ( toobject ( <EXP> ) ( hupscale ( <HOLE> ) ( <HOLE> ) ) ) )', 'ineighbors')
('( rot90 ( tophalf ( <EXP> ) ) )', 'rot180')
('( underfill ( leastcommon_ct ( repeat ( var0 ) ( SIX ) ) ) ( <EXP> ) ( product_cf ( initset ( ONE ) ) ( <HOLE> ) ) )', 'lowermost')
('( underfill ( leastcommon_ct ( repeat ( var0 ) ( SIX ) ) ) ( <HOLE> ) ( product_cf ( initset ( ONE ) ) ( <EXP> ) ) )', 'initset')
('( remove_ct ( <EXP> ) ( var0 ) )', 'merge_ct')
('( <EXP> )', 'apply_ct')
('( first_cf ( initset ( bottomhalf ( <EXP> ) ) ) )', 'var0')
('( repeat ( argmin_ct ( rot90 ( <EXP> ) ) mostcommon_ct ) ( <HOLE> ) )', 'var0')
('( repeat ( argmin_ct ( rot90 ( <HOLE> ) ) mostcommon_ct ) ( <EXP> ) )', 'FIVE')
('( dedupe_ti ( <EXP> ) )', 'fill')
('( <EXP> )', 'last_ct')
('( cellwise ( var0 ) ( first_ct ( repeat ( <EXP> ) ( EIGHT ) ) ) ( leastcommon_ct ( merge_ct ( var0 ) ) ) )', 'var0')
('( remove_ct ( <HOLE> ) ( dedupe_ti ( <EXP> ) ) )', 'trim')
('( remove_ct ( <EXP> ) ( dedupe_ti ( <HOLE> ) ) )', 'remove_ct')
('( identity ( subgrid ( <EXP> ) ( lefthalf ( var0 ) ) ) )', 'asindices')
('( first_ct ( vsplit ( <HOLE> ) ( <EXP> ) ) )', 'add_ni')
('( first_ct ( vsplit ( <EXP> ) ( <HOLE> ) ) )', 'vconcat')
('( rot270 ( <EXP> ) )', 'rot270')
('( <EXP> )', 'lefthalf')
('( <EXP> )', 'vconcat')
('( last_cf ( <EXP> ) )', 'initset')
('( <EXP> )', 'switch')
('( pair ( mostcommon_ct ( cellwise ( <EXP> ) ( var0 ) ( <HOLE> ) ) ) ( compose ( repeat ( FOUR ) ) increment_ni ( <HOLE> ) ) )', 'var0')
('( pair ( mostcommon_ct ( cellwise ( <HOLE> ) ( var0 ) ( <EXP> ) ) ) ( compose ( repeat ( FOUR ) ) increment_ni ( <HOLE> ) ) )', 'TEN')
('( pair ( mostcommon_ct ( cellwise ( <HOLE> ) ( var0 ) ( <HOLE> ) ) ) ( compose ( repeat ( FOUR ) ) increment_ni ( <EXP> ) ) )', 'SEVEN')
('( vconcat ( repeat ( mostcommon_ct ( var0 ) ) ( invert_ni ( TWO ) ) ) ( switch ( tophalf ( var0 ) ) ( double_ni ( <EXP> ) ) ( identity ( ONE ) ) ) )', 'THREE')
('( paint ( <EXP> ) ( <HOLE> ) )', 'trim')
('( paint ( <HOLE> ) ( <EXP> ) )', 'identity')
('( move ( <HOLE> ) ( recolor ( <EXP> ) ( ineighbors ( ORIGIN ) ) ) ( multiply_nit ( toivec ( <HOLE> ) ) ( branch ( F ) ( RIGHT ) ( <HOLE> ) ) ) )', 'divide_ni')
('( move ( <HOLE> ) ( recolor ( <HOLE> ) ( ineighbors ( ORIGIN ) ) ) ( multiply_nit ( toivec ( <EXP> ) ) ( branch ( F ) ( RIGHT ) ( <HOLE> ) ) ) )', 'SEVEN')
('( move ( <EXP> ) ( recolor ( <HOLE> ) ( ineighbors ( ORIGIN ) ) ) ( multiply_nit ( toivec ( <HOLE> ) ) ( branch ( F ) ( RIGHT ) ( <HOLE> ) ) ) )', 'rot90')
('( move ( <HOLE> ) ( recolor ( <HOLE> ) ( ineighbors ( ORIGIN ) ) ) ( multiply_nit ( toivec ( <HOLE> ) ) ( branch ( F ) ( RIGHT ) ( <EXP> ) ) ) )', 'TWO_BY_ZERO')
('( <EXP> )', 'underfill')
('( first_cf ( initset ( <EXP> ) ) )', 'rot180')
('( <EXP> )', 'rot90')
('( <EXP> )', 'fill')
('( <EXP> )', 'mostcommon_ct')
('( <EXP> )', 'replace')
('( rot90 ( <EXP> ) )', 'trim')
('( underpaint ( <HOLE> ) ( toobject ( neighbors ( NEG_UNITY ) ) ( vconcat ( <HOLE> ) ( <EXP> ) ) ) )', 'var0')
('( underpaint ( <HOLE> ) ( toobject ( neighbors ( NEG_UNITY ) ) ( vconcat ( <EXP> ) ( <HOLE> ) ) ) )', 'var0')
('( underpaint ( <EXP> ) ( toobject ( neighbors ( NEG_UNITY ) ) ( vconcat ( <HOLE> ) ( <HOLE> ) ) ) )', 'cover')
('( last_cf ( initset ( tophalf ( <EXP> ) ) ) )', 'var0')
('( <EXP> )', 'mostcommon_ct')
('( switch ( dedupe_ti ( trim ( var0 ) ) ) ( NEG_ONE ) ( <EXP> ) )', 'NEG_ONE')
('( canvas ( identity ( SEVEN ) ) ( center ( <EXP> ) ) )', 'ofcolor')
('( underfill ( apply_ct ( <HOLE> ) ( last_ct ( <EXP> ) ) ) ( <HOLE> ) ( normalize ( ineighbors ( <HOLE> ) ) ) )', 'var0')
('( underfill ( apply_ct ( <HOLE> ) ( last_ct ( <HOLE> ) ) ) ( <EXP> ) ( normalize ( ineighbors ( <HOLE> ) ) ) )', 'NINE')
('( underfill ( apply_ct ( <HOLE> ) ( last_ct ( <HOLE> ) ) ) ( <HOLE> ) ( normalize ( ineighbors ( <EXP> ) ) ) )', 'NEG_UNITY')
('( underfill ( apply_ct ( <EXP> ) ( last_ct ( <HOLE> ) ) ) ( <HOLE> ) ( normalize ( ineighbors ( <HOLE> ) ) ) )', 'repeat')
('( <EXP> )', 'downscale')
('( trim ( hconcat ( <EXP> ) ( <HOLE> ) ) )', 'righthalf')
('( trim ( hconcat ( <HOLE> ) ( <EXP> ) ) )', 'downscale')
('( <EXP> )', 'last_cf')
('( <EXP> )', 'vupscale')
('( trim ( tophalf ( <EXP> ) ) )', 'bottomhalf')
('( first_cf ( initset ( hupscale ( var0 ) ( <EXP> ) ) ) )', 'FOUR')
('( remove_ct ( first_ct ( compress ( var0 ) ) ) ( <EXP> ) )', 'fill')
('( <EXP> )', 'switch')
('( <EXP> )', 'first_cf')
('( replace ( var0 ) ( valmin_ct ( <EXP> ) identity ) ( compose size_cf initset ( sign_ni ( <HOLE> ) ) ) )', 'merge_ct')
('( replace ( var0 ) ( valmin_ct ( <HOLE> ) identity ) ( compose size_cf initset ( sign_ni ( <EXP> ) ) ) )', 'ZERO')
('( <EXP> )', 'identity')
('( identity ( <EXP> ) )', 'last_cf')
('( move ( remove_ct ( merge_ct ( var0 ) ) ( hconcat ( var0 ) ( var0 ) ) ) ( toobject ( <HOLE> ) ( <EXP> ) ) ( llcorner ( shoot ( <HOLE> ) ( <HOLE> ) ) ) )', 'rot180')
('( move ( remove_ct ( merge_ct ( var0 ) ) ( hconcat ( var0 ) ( var0 ) ) ) ( toobject ( <HOLE> ) ( <HOLE> ) ) ( llcorner ( shoot ( <EXP> ) ( <HOLE> ) ) ) )', 'UNITY')
('( move ( remove_ct ( merge_ct ( var0 ) ) ( hconcat ( var0 ) ( var0 ) ) ) ( toobject ( <HOLE> ) ( <HOLE> ) ) ( llcorner ( shoot ( <HOLE> ) ( <EXP> ) ) ) )', 'TWO_BY_ZERO')
('( move ( remove_ct ( merge_ct ( var0 ) ) ( hconcat ( var0 ) ( var0 ) ) ) ( toobject ( <EXP> ) ( <HOLE> ) ) ( llcorner ( shoot ( <HOLE> ) ( <HOLE> ) ) ) )', 'neighbors')
('( cellwise ( <EXP> ) ( rot270 ( rot270 ( var0 ) ) ) ( <HOLE> ) )', 'var0')
('( cellwise ( <HOLE> ) ( rot270 ( rot270 ( var0 ) ) ) ( <EXP> ) )', 'valmin_ct')
('( identity ( <EXP> ) )', 'var0')
('( remove_ct ( mostcommon_ct ( compress ( <EXP> ) ) ) ( var0 ) )', 'var0')
('( first_ct ( <EXP> ) )', 'totuple')
('( righthalf ( switch ( identity ( <HOLE> ) ) ( <EXP> ) ( <HOLE> ) ) )', 'SEVEN')
('( righthalf ( switch ( identity ( <EXP> ) ) ( <HOLE> ) ( <HOLE> ) ) )', 'var0')
('( righthalf ( switch ( identity ( <HOLE> ) ) ( <HOLE> ) ( <EXP> ) ) )', 'double_ni')
('( <EXP> )', 'rot270')
('( merge_ct ( identity ( <EXP> ) ) )', 'vsplit')
('( paint ( hupscale ( <EXP> ) ( <HOLE> ) ) ( asobject ( <HOLE> ) ) )', 'identity')
('( paint ( hupscale ( <HOLE> ) ( <EXP> ) ) ( asobject ( <HOLE> ) ) )', 'size_ct')
('( paint ( hupscale ( <HOLE> ) ( <HOLE> ) ) ( asobject ( <EXP> ) ) )', 'tophalf')
('( hconcat ( downscale ( cellwise ( var0 ) ( <HOLE> ) ( <HOLE> ) ) ( identity ( FOUR ) ) ) ( <EXP> ) )', 'rot270')
('( hconcat ( downscale ( cellwise ( var0 ) ( <HOLE> ) ( <EXP> ) ) ( identity ( FOUR ) ) ) ( <HOLE> ) )', 'SIX')
('( hconcat ( downscale ( cellwise ( var0 ) ( <EXP> ) ( <HOLE> ) ) ( identity ( FOUR ) ) ) ( <HOLE> ) )', 'var0')
('( compress ( <EXP> ) )', 'lefthalf')
('( <EXP> )', 'righthalf')
('( <EXP> )', 'leastcommon_ct')
('( <EXP> )', 'tophalf')
